"Dates","Price"
"1984-03-08",405.3
"1984-03-09",402.8
"1984-03-12",398.3
"1984-03-13",400.4
"1984-03-14",395.8
"1984-03-15",394.7
"1984-03-16",395.3
"1984-03-19",395.5
"1984-03-20",395.3
"1984-03-21",394
"1984-03-22",387.8
"1984-03-23",386.8
"1984-03-26",388.5
"1984-03-27",387.3
"1984-03-28",397.2
"1984-03-29",396.7
"1984-03-30",394.3
"1984-04-02",385.7
"1984-04-03",387.5
"1984-04-04",388.2
"1984-04-05",385.4
"1984-04-06",387.1
"1984-04-09",388
"1984-04-10",387.9
"1984-04-11",388.7
"1984-04-12",384.7
"1984-04-13",387
"1984-04-16",384.5
"1984-04-17",385.6
"1984-04-18",392
"1984-04-19",388.8
"1984-04-23",390.6
"1984-04-24",386.1
"1984-04-25",385.9
"1984-04-26",381.2
"1984-04-27",381.5
"1984-04-30",379.6
"1984-05-01",380.3
"1984-05-02",381.3
"1984-05-03",381.3
"1984-05-04",378.5
"1984-05-07",374.5
"1984-05-08",375.9
"1984-05-09",373.3
"1984-05-10",375
"1984-05-11",373.3
"1984-05-14",375.5
"1984-05-15",376.4
"1984-05-16",378.1
"1984-05-17",376.4
"1984-05-18",379.6
"1984-05-21",380.2
"1984-05-22",380.4
"1984-05-23",377.2
"1984-05-24",379
"1984-05-25",390
"1984-05-29",392.3
"1984-05-30",391.6
"1984-05-31",393.6
"1984-06-01",397
"1984-06-04",402.2
"1984-06-05",401.1
"1984-06-06",398.9
"1984-06-07",396.4
"1984-06-08",389.5
"1984-06-11",378.9
"1984-06-12",379.5
"1984-06-13",379.2
"1984-06-14",379.9
"1984-06-15",375.3
"1984-06-18",375.7
"1984-06-19",375.8
"1984-06-20",376.6
"1984-06-21",377.6
"1984-06-22",376.6
"1984-06-25",372.5
"1984-06-26",374.5
"1984-06-27",373.7
"1984-06-28",376.9
"1984-06-29",376.1
"1984-07-02",373.6
"1984-07-03",372.4
"1984-07-05",362
"1984-07-06",347.2
"1984-07-09",349.8
"1984-07-10",345.3
"1984-07-11",343.3
"1984-07-12",339.5
"1984-07-13",345.8
"1984-07-16",349.8
"1984-07-17",347.3
"1984-07-18",350.3
"1984-07-19",348.3
"1984-07-20",340
"1984-07-23",337.8
"1984-07-24",337.8
"1984-07-25",343.7
"1984-07-26",333.8
"1984-07-27",342
"1984-07-30",355.1
"1984-07-31",350.3
"1984-08-01",358
"1984-08-02",357.1
"1984-08-03",363
"1984-08-06",361.5
"1984-08-07",356.3
"1984-08-08",356.7
"1984-08-09",361.3
"1984-08-10",354.8
"1984-08-13",362.7
"1984-08-14",366.8
"1984-08-15",365.7
"1984-08-16",362.2
"1984-08-17",362.3
"1984-08-20",354.8
"1984-08-21",357.1
"1984-08-22",365
"1984-08-23",360.4
"1984-08-24",362.3
"1984-08-27",358.9
"1984-08-28",358.7
"1984-08-29",360
"1984-08-30",358.2
"1984-08-31",358
"1984-09-04",347.3
"1984-09-05",348.8
"1984-09-06",352.7
"1984-09-07",344.3
"1984-09-10",347.2
"1984-09-11",347.7
"1984-09-12",346.8
"1984-09-13",346.2
"1984-09-14",348.1
"1984-09-17",343.5
"1984-09-18",348.3
"1984-09-19",348
"1984-09-20",349.3
"1984-09-21",354.3
"1984-09-24",352.3
"1984-09-25",352.4
"1984-09-26",348.7
"1984-09-27",350.3
"1984-09-28",351.3
"1984-10-01",350.9
"1984-10-02",353.4
"1984-10-03",351.9
"1984-10-04",352.8
"1984-10-05",347
"1984-10-08",347.8
"1984-10-09",342
"1984-10-10",343.6
"1984-10-11",341.3
"1984-10-12",346.3
"1984-10-15",345.2
"1984-10-16",343.2
"1984-10-17",340.7
"1984-10-18",344.3
"1984-10-19",342.4
"1984-10-22",342
"1984-10-23",343.4
"1984-10-24",342.9
"1984-10-25",340.4
"1984-10-26",340.3
"1984-10-29",338
"1984-10-30",336.5
"1984-10-31",336
"1984-11-01",338
"1984-11-02",345.4
"1984-11-05",349.8
"1984-11-06",347.2
"1984-11-07",352.5
"1984-11-08",349.7
"1984-11-09",347.5
"1984-11-12",349.2
"1984-11-13",347.7
"1984-11-14",347.8
"1984-11-15",345.8
"1984-11-16",345
"1984-11-19",343.3
"1984-11-20",343.8
"1984-11-21",342.9
"1984-11-23",345.5
"1984-11-26",331.5
"1984-11-27",327.4
"1984-11-28",335.6
"1984-11-29",335.4
"1984-11-30",333.5
"1984-12-03",336.1
"1984-12-04",334.1
"1984-12-05",334.3
"1984-12-06",334.7
"1984-12-07",330.8
"1984-12-10",329.4
"1984-12-11",329.3
"1984-12-12",329.5
"1984-12-13",327.8
"1984-12-14",325.4
"1984-12-17",316.9
"1984-12-18",311.5
"1984-12-19",311.1
"1984-12-20",309.6
"1984-12-21",313.2
"1984-12-26",314.2
"1984-12-27",309.2
"1984-12-28",310
"1984-12-31",309.7
"1985-01-02",304.2
"1985-01-03",303.2
"1985-01-04",299.7
"1985-01-07",303.7
"1985-01-08",298
"1985-01-09",305.5
"1985-01-10",304.3
"1985-01-11",300.3
"1985-01-14",303.9
"1985-01-15",302.3
"1985-01-16",304.5
"1985-01-17",308.5
"1985-01-18",307.2
"1985-01-21",308.4
"1985-01-22",303.9
"1985-01-23",301.7
"1985-01-24",299.7
"1985-01-25",300.4
"1985-01-28",306.3
"1985-01-29",305.3
"1985-01-30",307.9
"1985-01-31",307.4
"1985-02-01",306.5
"1985-02-04",305.4
"1985-02-05",305.5
"1985-02-06",305.3
"1985-02-07",302.7
"1985-02-08",303.4
"1985-02-11",307.5
"1985-02-12",304.7
"1985-02-13",305.7
"1985-02-14",305.9
"1985-02-15",306.9
"1985-02-19",306.4
"1985-02-20",306
"1985-02-21",301.1
"1985-02-22",296.5
"1985-02-25",284.1
"1985-02-26",290
"1985-02-27",289.8
"1985-02-28",288.7
"1985-03-01",291.6
"1985-03-04",291.9
"1985-03-05",287.9
"1985-03-06",292.9
"1985-03-07",291
"1985-03-08",288.5
"1985-03-11",290.1
"1985-03-12",292.3
"1985-03-13",291.9
"1985-03-14",291.8
"1985-03-15",295.2
"1985-03-18",303.8
"1985-03-19",328.8
"1985-03-20",324.3
"1985-03-21",317.5
"1985-03-22",316.8
"1985-03-25",320.9
"1985-03-26",324.4
"1985-03-27",332.4
"1985-03-28",331.4
"1985-03-29",334.1
"1985-04-01",322.7
"1985-04-02",326.2
"1985-04-03",320.7
"1985-04-04",324
"1985-04-08",329
"1985-04-09",327.9
"1985-04-10",330
"1985-04-11",336.4
"1985-04-12",331.6
"1985-04-15",333.2
"1985-04-16",330.8
"1985-04-17",327.9
"1985-04-18",330.8
"1985-04-19",331.3
"1985-04-22",330.1
"1985-04-23",325.6
"1985-04-24",325.3
"1985-04-25",326.2
"1985-04-26",325.2
"1985-04-29",327.2
"1985-04-30",316.5
"1985-05-01",315.3
"1985-05-02",316.3
"1985-05-03",313.3
"1985-05-06",310.5
"1985-05-07",316.5
"1985-05-08",314.2
"1985-05-09",314.3
"1985-05-10",317.5
"1985-05-13",326.3
"1985-05-14",325.8
"1985-05-15",323.9
"1985-05-16",321.5
"1985-05-17",321
"1985-05-20",314
"1985-05-21",317.9
"1985-05-22",316.1
"1985-05-23",316.1
"1985-05-24",314.8
"1985-05-28",310.3
"1985-05-29",315.5
"1985-05-30",316.6
"1985-05-31",319.5
"1985-06-03",320.3
"1985-06-04",319.1
"1985-06-05",318.4
"1985-06-06",318.9
"1985-06-07",317.7
"1985-06-10",317.2
"1985-06-11",316.9
"1985-06-12",316.7
"1985-06-13",317.4
"1985-06-14",322
"1985-06-17",321.8
"1985-06-18",330.5
"1985-06-19",324.8
"1985-06-20",316
"1985-06-21",316.6
"1985-06-24",317.9
"1985-06-25",318.3
"1985-06-26",317.8
"1985-06-27",319
"1985-06-28",317.7
"1985-07-01",310.8
"1985-07-02",311.4
"1985-07-03",311.4
"1985-07-08",316.6
"1985-07-09",314.5
"1985-07-10",316.2
"1985-07-11",315.1
"1985-07-12",319.2
"1985-07-15",318.4
"1985-07-16",321
"1985-07-17",324
"1985-07-18",318.8
"1985-07-19",318.8
"1985-07-22",322.3
"1985-07-23",318.3
"1985-07-24",319.3
"1985-07-25",319.6
"1985-07-26",322
"1985-07-29",324.2
"1985-07-30",332
"1985-07-31",335.2
"1985-08-01",328
"1985-08-02",329.7
"1985-08-05",330.6
"1985-08-06",328.6
"1985-08-07",330.2
"1985-08-08",329.6
"1985-08-09",336.3
"1985-08-12",334.7
"1985-08-13",334.3
"1985-08-14",334.2
"1985-08-15",340.4
"1985-08-16",345.6
"1985-08-19",345.8
"1985-08-20",343
"1985-08-21",346.2
"1985-08-22",345.2
"1985-08-23",342.7
"1985-08-26",342.9
"1985-08-27",344
"1985-08-28",347.3
"1985-08-29",341.6
"1985-08-30",339.8
"1985-09-03",331
"1985-09-04",331.1
"1985-09-05",326.3
"1985-09-06",326.6
"1985-09-09",325.2
"1985-09-10",327.6
"1985-09-11",326.7
"1985-09-12",326.3
"1985-09-13",324
"1985-09-16",324.5
"1985-09-17",321.5
"1985-09-18",319.8
"1985-09-19",324.6
"1985-09-20",323.8
"1985-09-23",333.7
"1985-09-24",334.8
"1985-09-25",334.3
"1985-09-26",332.2
"1985-09-27",332.9
"1985-09-30",327.1
"1985-10-01",327.1
"1985-10-02",328.3
"1985-10-03",333.9
"1985-10-04",332.2
"1985-10-07",330.5
"1985-10-08",328.6
"1985-10-09",329
"1985-10-10",329.1
"1985-10-11",330.7
"1985-10-14",329.8
"1985-10-15",329.1
"1985-10-16",326.8
"1985-10-17",328.4
"1985-10-18",329.7
"1985-10-21",329.4
"1985-10-22",330.1
"1985-10-23",329
"1985-10-24",328.2
"1985-10-25",329.4
"1985-10-28",328.9
"1985-10-29",329.3
"1985-10-30",327.8
"1985-10-31",326.7
"1985-11-01",328.1
"1985-11-04",327.1
"1985-11-05",326.2
"1985-11-06",325.5
"1985-11-07",323.1
"1985-11-08",325.6
"1985-11-11",324.5
"1985-11-12",325.8
"1985-11-13",326.2
"1985-11-14",325.8
"1985-11-15",324.7
"1985-11-18",324.7
"1985-11-19",324.7
"1985-11-20",326.8
"1985-11-21",327.4
"1985-11-22",327.4
"1985-11-25",332.7
"1985-11-26",335.6
"1985-11-27",330.2
"1985-11-29",327.3
"1985-12-02",326.5
"1985-12-03",326.7
"1985-12-04",325.7
"1985-12-05",326.9
"1985-12-06",326.2
"1985-12-09",319.8
"1985-12-10",321.2
"1985-12-11",320.1
"1985-12-12",320.4
"1985-12-13",322.2
"1985-12-16",324.9
"1985-12-17",323.9
"1985-12-18",327.3
"1985-12-19",327.2
"1985-12-20",328.7
"1985-12-23",328.3
"1985-12-24",328.2
"1985-12-26",327.7
"1985-12-27",329
"1985-12-30",330.6
"1985-12-31",331.1
"1986-01-02",328.9
"1986-01-03",330
"1986-01-06",330.7
"1986-01-07",332.8
"1986-01-08",336.1
"1986-01-09",339.9
"1986-01-10",343.3
"1986-01-13",341.5
"1986-01-14",341
"1986-01-15",350.7
"1986-01-16",357.6
"1986-01-17",358
"1986-01-20",355.1
"1986-01-21",352.8
"1986-01-22",351.5
"1986-01-23",351.9
"1986-01-24",358.4
"1986-01-27",354.3
"1986-01-28",357.1
"1986-01-29",360.2
"1986-01-30",359.4
"1986-01-31",352.9
"1986-02-03",347.4
"1986-02-04",337.4
"1986-02-05",339.3
"1986-02-06",340.4
"1986-02-07",342.5
"1986-02-10",340.8
"1986-02-11",341.6
"1986-02-12",340.8
"1986-02-13",335.3
"1986-02-14",336.2
"1986-02-18",339.7
"1986-02-19",339
"1986-02-20",341.4
"1986-02-21",343.3
"1986-02-24",351
"1986-02-25",350
"1986-02-26",338.5
"1986-02-27",339.2
"1986-02-28",341
"1986-03-03",340.5
"1986-03-04",346
"1986-03-05",344.5
"1986-03-06",344.3
"1986-03-07",345.7
"1986-03-10",343.3
"1986-03-11",344.9
"1986-03-12",353
"1986-03-13",349.2
"1986-03-14",348.9
"1986-03-17",350.8
"1986-03-18",350.3
"1986-03-19",350.8
"1986-03-20",352.7
"1986-03-21",357.4
"1986-03-24",351.3
"1986-03-25",344
"1986-03-26",348.5
"1986-03-27",347.2
"1986-03-31",334.8
"1986-04-01",337
"1986-04-02",339.5
"1986-04-03",338.4
"1986-04-04",338.4
"1986-04-07",342.5
"1986-04-08",342.9
"1986-04-09",342.2
"1986-04-10",341.7
"1986-04-11",347.5
"1986-04-14",344.2
"1986-04-15",343.4
"1986-04-16",341.9
"1986-04-17",341.5
"1986-04-18",346.7
"1986-04-21",345.7
"1986-04-22",349
"1986-04-23",348.1
"1986-04-24",347.1
"1986-04-25",346.2
"1986-04-28",345.8
"1986-04-29",346.9
"1986-04-30",348.1
"1986-05-01",342.8
"1986-05-02",344.7
"1986-05-05",344.2
"1986-05-06",344
"1986-05-07",345.8
"1986-05-08",345.5
"1986-05-09",345.5
"1986-05-12",345.5
"1986-05-13",345.1
"1986-05-14",343.1
"1986-05-15",343.4
"1986-05-16",343.8
"1986-05-19",340.7
"1986-05-20",339.8
"1986-05-21",339.8
"1986-05-22",342.6
"1986-05-23",342.4
"1986-05-27",341.8
"1986-05-28",342.5
"1986-05-29",347
"1986-05-30",347.1
"1986-06-02",345.1
"1986-06-03",345.3
"1986-06-04",344.8
"1986-06-05",344.6
"1986-06-06",344.8
"1986-06-09",354.2
"1986-06-10",351.2
"1986-06-11",351.7
"1986-06-12",349.8
"1986-06-13",348.8
"1986-06-16",337.5
"1986-06-17",339.3
"1986-06-18",340.5
"1986-06-19",340.9
"1986-06-20",342.7
"1986-06-23",343.3
"1986-06-24",345.2
"1986-06-25",347.1
"1986-06-26",346.6
"1986-06-27",346.9
"1986-06-30",347.7
"1986-07-01",345.8
"1986-07-02",344.9
"1986-07-07",345.9
"1986-07-08",351.2
"1986-07-09",349.6
"1986-07-10",348.6
"1986-07-11",347.8
"1986-07-14",346.4
"1986-07-15",349.1
"1986-07-16",348.7
"1986-07-17",348.7
"1986-07-18",356.5
"1986-07-21",355.6
"1986-07-22",353.7
"1986-07-23",349
"1986-07-24",349.3
"1986-07-25",348.2
"1986-07-28",355.1
"1986-07-29",358.6
"1986-07-30",358.6
"1986-07-31",369.7
"1986-08-01",367.5
"1986-08-04",367
"1986-08-05",366.1
"1986-08-06",367.5
"1986-08-07",369.3
"1986-08-08",382.5
"1986-08-11",398.5
"1986-08-12",392.4
"1986-08-13",391.7
"1986-08-14",393.7
"1986-08-15",390.2
"1986-08-18",382.8
"1986-08-19",381
"1986-08-20",385.1
"1986-08-21",390.6
"1986-08-22",379.5
"1986-08-25",386.5
"1986-08-26",385.6
"1986-08-27",386.3
"1986-08-28",392
"1986-08-29",393.3
"1986-09-02",411.5
"1986-09-03",410.3
"1986-09-04",415.5
"1986-09-05",428.3
"1986-09-08",416.4
"1986-09-09",414.4
"1986-09-10",409.8
"1986-09-11",413
"1986-09-12",421.5
"1986-09-15",422.3
"1986-09-16",420.2
"1986-09-17",418.8
"1986-09-18",422.6
"1986-09-19",441
"1986-09-22",445.2
"1986-09-23",436
"1986-09-24",436
"1986-09-25",438.8
"1986-09-26",431.5
"1986-09-29",427.1
"1986-09-30",429.8
"1986-10-01",429.2
"1986-10-02",441.1
"1986-10-03",437.5
"1986-10-06",442.8
"1986-10-07",444.8
"1986-10-08",442.4
"1986-10-09",433
"1986-10-10",434.5
"1986-10-13",437.2
"1986-10-14",430.5
"1986-10-15",428.7
"1986-10-16",427.4
"1986-10-17",422.2
"1986-10-20",428.9
"1986-10-21",427.9
"1986-10-22",428.7
"1986-10-23",417.5
"1986-10-24",409.7
"1986-10-27",410.3
"1986-10-28",413.9
"1986-10-29",407.3
"1986-10-30",409.9
"1986-10-31",405.5
"1986-11-03",406.8
"1986-11-04",411.1
"1986-11-05",408.5
"1986-11-06",412.4
"1986-11-07",410.6
"1986-11-10",407.5
"1986-11-11",409.3
"1986-11-12",409.4
"1986-11-13",409.5
"1986-11-14",398.8
"1986-11-17",389.3
"1986-11-18",394.5
"1986-11-19",388.5
"1986-11-20",391.7
"1986-11-21",379.3
"1986-11-24",382.4
"1986-11-25",385.6
"1986-11-26",387.1
"1986-11-28",394.8
"1986-12-01",397.5
"1986-12-02",392.9
"1986-12-03",395.8
"1986-12-04",391.7
"1986-12-05",392.9
"1986-12-08",393.7
"1986-12-09",390.4
"1986-12-10",393.1
"1986-12-11",393.7
"1986-12-12",395.8
"1986-12-15",398.4
"1986-12-16",396.3
"1986-12-17",395.3
"1986-12-18",397.8
"1986-12-19",395.8
"1986-12-22",396.3
"1986-12-23",391.5
"1986-12-24",393
"1986-12-29",391.9
"1986-12-30",392.4
"1986-12-31",406.9
"1987-01-02",404
"1987-01-05",405
"1987-01-06",402.2
"1987-01-07",404.3
"1987-01-08",403.9
"1987-01-09",407.5
"1987-01-12",410.2
"1987-01-13",412.3
"1987-01-14",419.2
"1987-01-15",417
"1987-01-16",417.3
"1987-01-19",423.3
"1987-01-20",408.2
"1987-01-21",408.8
"1987-01-22",408.9
"1987-01-23",405.3
"1987-01-26",411.3
"1987-01-27",419.8
"1987-01-28",414.7
"1987-01-29",416.6
"1987-01-30",408.9
"1987-02-02",404.8
"1987-02-03",407.2
"1987-02-04",406.2
"1987-02-05",412
"1987-02-06",407.4
"1987-02-09",407.2
"1987-02-10",406.2
"1987-02-11",405.5
"1987-02-12",398.3
"1987-02-13",400.7
"1987-02-17",394.9
"1987-02-18",395.3
"1987-02-19",402.7
"1987-02-20",408.7
"1987-02-23",404.6
"1987-02-24",404.6
"1987-02-25",405.2
"1987-02-26",408.5
"1987-02-27",407.4
"1987-03-02",405.6
"1987-03-03",409.1
"1987-03-04",412.2
"1987-03-05",408.8
"1987-03-06",407.8
"1987-03-09",406.5
"1987-03-10",408.3
"1987-03-11",408.3
"1987-03-12",409.9
"1987-03-13",405
"1987-03-16",406.6
"1987-03-17",406.8
"1987-03-18",406
"1987-03-19",406.1
"1987-03-20",406.3
"1987-03-23",410.8
"1987-03-24",414.1
"1987-03-25",413.3
"1987-03-26",416.3
"1987-03-27",427.5
"1987-03-30",425.9
"1987-03-31",422.7
"1987-04-01",422.5
"1987-04-02",422.2
"1987-04-03",423.9
"1987-04-06",422.6
"1987-04-07",426.2
"1987-04-08",424.1
"1987-04-09",436.5
"1987-04-10",436.7
"1987-04-13",440.8
"1987-04-14",454.6
"1987-04-15",446.5
"1987-04-16",447.3
"1987-04-20",456.8
"1987-04-21",451
"1987-04-22",452.5
"1987-04-23",463.4
"1987-04-24",465.5
"1987-04-27",446
"1987-04-28",454.7
"1987-04-29",453.5
"1987-04-30",456.5
"1987-05-01",459.5
"1987-05-04",465.2
"1987-05-05",460.8
"1987-05-06",460.8
"1987-05-07",459.6
"1987-05-08",456.7
"1987-05-11",457.7
"1987-05-12",461.5
"1987-05-13",460
"1987-05-14",465.6
"1987-05-15",476.2
"1987-05-18",472.8
"1987-05-19",478.3
"1987-05-20",473.3
"1987-05-21",470.3
"1987-05-22",464.6
"1987-05-26",451.8
"1987-05-27",448.5
"1987-05-28",459.5
"1987-05-29",456
"1987-06-01",451.6
"1987-06-02",461.8
"1987-06-03",455.5
"1987-06-04",458.2
"1987-06-05",458.8
"1987-06-08",454.3
"1987-06-09",462.8
"1987-06-10",461.3
"1987-06-11",468.3
"1987-06-12",458.9
"1987-06-15",456.7
"1987-06-16",451.9
"1987-06-17",451.8
"1987-06-18",454.6
"1987-06-19",448.7
"1987-06-22",440.8
"1987-06-23",443.8
"1987-06-24",446.4
"1987-06-25",443.8
"1987-06-26",450.1
"1987-06-29",449.4
"1987-06-30",452.2
"1987-07-01",449.4
"1987-07-02",448.8
"1987-07-06",450.3
"1987-07-07",446.1
"1987-07-08",446.8
"1987-07-09",446.8
"1987-07-10",446
"1987-07-13",448.6
"1987-07-14",449.5
"1987-07-15",455.3
"1987-07-16",455.4
"1987-07-17",449.3
"1987-07-20",452.3
"1987-07-21",453.7
"1987-07-22",455.7
"1987-07-23",455.7
"1987-07-24",454.5
"1987-07-27",454.2
"1987-07-28",457
"1987-07-29",468.8
"1987-07-30",473.3
"1987-07-31",475.1
"1987-08-03",488.3
"1987-08-04",488.9
"1987-08-05",477.6
"1987-08-06",478.6
"1987-08-07",464.8
"1987-08-10",470.6
"1987-08-11",474.2
"1987-08-12",473
"1987-08-13",467.8
"1987-08-14",461.2
"1987-08-17",463.1
"1987-08-18",467.7
"1987-08-19",467.3
"1987-08-20",462.2
"1987-08-21",465.7
"1987-08-24",469.3
"1987-08-25",465.8
"1987-08-26",465.8
"1987-08-27",463.7
"1987-08-28",461.3
"1987-08-31",458.7
"1987-09-01",462.8
"1987-09-02",473.4
"1987-09-03",471.7
"1987-09-04",470.8
"1987-09-08",465.5
"1987-09-09",464.5
"1987-09-10",470.6
"1987-09-11",464.3
"1987-09-14",463.8
"1987-09-15",465.9
"1987-09-16",465.1
"1987-09-17",466.9
"1987-09-18",465.3
"1987-09-21",469.3
"1987-09-22",468.9
"1987-09-23",468.7
"1987-09-24",468.7
"1987-09-25",466.6
"1987-09-28",466.4
"1987-09-29",464.4
"1987-09-30",458.8
"1987-10-01",459.7
"1987-10-02",460.3
"1987-10-05",462.8
"1987-10-06",462.7
"1987-10-07",463.4
"1987-10-08",466.5
"1987-10-09",466.9
"1987-10-12",466.7
"1987-10-13",464
"1987-10-14",465.8
"1987-10-15",467.8
"1987-10-16",476.3
"1987-10-19",486.8
"1987-10-20",467.5
"1987-10-21",471.7
"1987-10-22",473.2
"1987-10-23",476.7
"1987-10-26",479.4
"1987-10-27",478.8
"1987-10-28",480.5
"1987-10-29",468.7
"1987-10-30",471.2
"1987-11-02",472.5
"1987-11-03",470.6
"1987-11-04",468.2
"1987-11-05",459.2
"1987-11-06",462.1
"1987-11-09",463.3
"1987-11-10",462.4
"1987-11-11",463.1
"1987-11-12",464.7
"1987-11-13",465.6
"1987-11-16",464.3
"1987-11-17",465.8
"1987-11-18",464.8
"1987-11-19",465.8
"1987-11-20",470.3
"1987-11-23",476
"1987-11-24",475.4
"1987-11-25",476.9
"1987-11-27",492.3
"1987-11-30",497.2
"1987-12-01",496.2
"1987-12-02",493.7
"1987-12-03",493.8
"1987-12-04",487.8
"1987-12-07",486.5
"1987-12-08",488.6
"1987-12-09",489.4
"1987-12-10",497.2
"1987-12-11",502
"1987-12-14",500.4
"1987-12-15",487.2
"1987-12-16",490.1
"1987-12-17",489.7
"1987-12-18",484
"1987-12-21",483.7
"1987-12-22",487.9
"1987-12-23",486.5
"1987-12-24",489.6
"1987-12-28",491.1
"1987-12-29",489.4
"1987-12-30",485.5
"1987-12-31",488.9
"1988-01-04",480.5
"1988-01-05",483.2
"1988-01-06",485.3
"1988-01-07",483.1
"1988-01-08",485.5
"1988-01-11",483.6
"1988-01-12",482.3
"1988-01-13",481.6
"1988-01-14",488.2
"1988-01-15",474.5
"1988-01-18",476.8
"1988-01-19",478.2
"1988-01-20",476.8
"1988-01-21",478.8
"1988-01-22",477.8
"1988-01-25",469.5
"1988-01-26",474.8
"1988-01-27",472.2
"1988-01-28",471.5
"1988-01-29",458.5
"1988-02-01",458.4
"1988-02-02",458.3
"1988-02-03",442.5
"1988-02-04",448.2
"1988-02-05",443.2
"1988-02-08",444
"1988-02-09",444.9
"1988-02-10",443.9
"1988-02-11",443.2
"1988-02-12",448.7
"1988-02-16",447.6
"1988-02-17",449.2
"1988-02-18",445.8
"1988-02-19",448
"1988-02-22",447.6
"1988-02-23",444.3
"1988-02-24",434.1
"1988-02-25",434.7
"1988-02-26",431.1
"1988-02-29",431.9
"1988-03-01",432.4
"1988-03-02",432.2
"1988-03-03",429.1
"1988-03-04",438.8
"1988-03-07",438.6
"1988-03-08",436.6
"1988-03-09",437.5
"1988-03-10",444.5
"1988-03-11",442.6
"1988-03-14",443.1
"1988-03-15",447.5
"1988-03-16",446.5
"1988-03-17",444.9
"1988-03-18",445.2
"1988-03-21",450.2
"1988-03-22",449.6
"1988-03-23",452
"1988-03-24",454.3
"1988-03-25",453.3
"1988-03-28",455.9
"1988-03-29",459.8
"1988-03-30",461.3
"1988-03-31",457.9
"1988-04-04",459.5
"1988-04-05",456.2
"1988-04-06",451.3
"1988-04-07",452.7
"1988-04-08",453.7
"1988-04-11",454.7
"1988-04-12",453.7
"1988-04-13",449.6
"1988-04-14",456.5
"1988-04-15",458.5
"1988-04-18",461.7
"1988-04-19",460.4
"1988-04-20",459
"1988-04-21",457.2
"1988-04-22",452.4
"1988-04-25",450.1
"1988-04-26",451.3
"1988-04-27",454.3
"1988-04-28",452.6
"1988-04-29",452.6
"1988-05-02",447.2
"1988-05-03",445.1
"1988-05-04",446.6
"1988-05-05",447
"1988-05-06",445.3
"1988-05-09",448.8
"1988-05-10",451.6
"1988-05-11",451.2
"1988-05-12",453.3
"1988-05-13",453.7
"1988-05-16",456
"1988-05-17",456.4
"1988-05-18",458.1
"1988-05-19",458.2
"1988-05-20",458.7
"1988-05-23",462.8
"1988-05-24",461.1
"1988-05-25",454.8
"1988-05-26",458.7
"1988-05-27",456
"1988-05-31",459.8
"1988-06-01",462.4
